[I 221224 16:43:59 DICE:205] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "l2_reg_dnn": 0.1,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "DICE",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 5,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "DICE"
    }
[I 221224 20:10:13 utils:48] Epoch: [28], Info: [{'loss': 0.0006118573254732942, 'mae': 0.4186246196729601, 'mse': 0.39426410979199883, 'click_loss': 30.7705979377089, 'CV': '0.00451', 'CV_turn': '0.01219', 'ctr': 2.513114085808912, 'len_tra': 6.155, 'R_tra': 15.468217198153852, 'ifeat_feat': 0.7701056051990252, 'NX_0_click_loss': 32.76539311837659, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01732', 'NX_0_ctr': 2.2277111101381264, 'NX_0_len_tra': 10.39, 'NX_0_R_tra': 23.145918434335137, 'NX_0_ifeat_feat': 0.7954764196342637, 'NX_10_click_loss': 31.428737365134076, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3911001962497824, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.911001962497824, 'NX_10_ifeat_feat': 0.7475}]
[I 221224 20:20:36 utils:48] Epoch: [29], Info: [{'loss': 0.000611866753389278, 'mae': 0.4148826075868437, 'mse': 0.39442503225844716, 'click_loss': 32.284082105059234, 'CV': '0.00451', 'CV_turn': '0.01511', 'ctr': 2.469043714068881, 'len_tra': 4.965, 'R_tra': 12.258802040351993, 'ifeat_feat': 0.7935548841893253, 'NX_0_click_loss': 34.07920890032158, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01591', 'NX_0_ctr': 2.3130653001551615, 'NX_0_len_tra': 9.745, 'NX_0_R_tra': 22.54082135001205, 'NX_0_ifeat_feat': 0.7947665469471524, 'NX_10_click_loss': 33.015499096188826, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.370057523045789, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.70057523045789, 'NX_10_ifeat_feat': 0.7575}]
[I 221224 20:29:12 utils:48] Epoch: [30], Info: [{'loss': 0.0006118527912547948, 'mae': 0.41856006211733493, 'mse': 0.394599478475294, 'click_loss': 29.438286465808954, 'CV': '0.00511', 'CV_turn': '0.01478', 'ctr': 2.4236446741750126, 'len_tra': 5.75, 'R_tra': 13.935956876506323, 'ifeat_feat': 0.788695652173913, 'NX_0_click_loss': 30.995348658441056, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.02088', 'NX_0_ctr': 2.435208380225475, 'NX_0_len_tra': 8.86, 'NX_0_R_tra': 21.57594624879771, 'NX_0_ifeat_feat': 0.7934537246049661, 'NX_10_click_loss': 30.066975692037303, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.354607774022803, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.54607774022803, 'NX_10_ifeat_feat': 0.75}]
[I 221224 20:39:33 utils:48] Epoch: [31], Info: [{'loss': 0.0006118569594491601, 'mae': 0.41629650661136625, 'mse': 0.3944097125862375, 'click_loss': 31.513016334576438, 'CV': '0.00451', 'CV_turn': '0.01385', 'ctr': 2.449722928619167, 'len_tra': 5.415, 'R_tra': 13.265249658472788, 'ifeat_feat': 0.7682363804247461, 'NX_0_click_loss': 33.39793747070039, 'NX_0_CV': '0.01142', 'NX_0_CV_turn': '0.01966', 'NX_0_ctr': 2.312276136626567, 'NX_0_len_tra': 9.665, 'NX_0_R_tra': 22.348148860495773, 'NX_0_ifeat_feat': 0.7873771339886187, 'NX_10_click_loss': 32.2677628745284, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.41415227882523, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.1415227882523, 'NX_10_ifeat_feat': 0.759}]
[I 221224 20:47:19 utils:48] Epoch: [32], Info: [{'loss': 0.0006118544278845007, 'mae': 0.417392554593145, 'mse': 0.3943896797120389, 'click_loss': 31.256278770845686, 'CV': '0.00421', 'CV_turn': '0.01320', 'ctr': 2.4847564556073016, 'len_tra': 5.305, 'R_tra': 13.181632996996735, 'ifeat_feat': 0.7926484448633365, 'NX_0_click_loss': 33.26197783477095, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01722', 'NX_0_ctr': 2.3429166275699207, 'NX_0_len_tra': 10.45, 'NX_0_R_tra': 24.483478758105672, 'NX_0_ifeat_feat': 0.7885167464114833, 'NX_10_click_loss': 32.01081498119098, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.408721732823687, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.08721732823687, 'NX_10_ifeat_feat': 0.7505}]
[I 221224 20:53:52 utils:48] Epoch: [33], Info: [{'loss': 0.0006118645119706891, 'mae': 0.415480326269736, 'mse': 0.3943022985464768, 'click_loss': 32.544247339628406, 'CV': '0.00481', 'CV_turn': '0.01429', 'ctr': 2.4013746927516224, 'len_tra': 5.6, 'R_tra': 13.447698279409085, 'ifeat_feat': 0.7642857142857142, 'NX_0_click_loss': 34.61023053412986, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01910', 'NX_0_ctr': 2.259773470180202, 'NX_0_len_tra': 9.685, 'NX_0_R_tra': 21.885906058695255, 'NX_0_ifeat_feat': 0.7940113577697471, 'NX_10_click_loss': 33.357920948054606, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3554232750199757, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.55423275019976, 'NX_10_ifeat_feat': 0.749}]
[I 221224 21:00:41 utils:48] Epoch: [34], Info: [{'loss': 0.0006118576934761943, 'mae': 0.41455057009077634, 'mse': 0.39442445604590315, 'click_loss': 33.44675876158607, 'CV': '0.00421', 'CV_turn': '0.01287', 'ctr': 2.463870141896696, 'len_tra': 5.44, 'R_tra': 13.403453571918028, 'ifeat_feat': 0.7876838235294118, 'NX_0_click_loss': 35.47495626432853, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01666', 'NX_0_ctr': 2.328641146910073, 'NX_0_len_tra': 9.605, 'NX_0_R_tra': 22.366598216071253, 'NX_0_ifeat_feat': 0.7891723060905779, 'NX_10_click_loss': 34.27524051442358, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.3920796391031827, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.92079639103183, 'NX_10_ifeat_feat': 0.749}]
[I 221224 21:07:18 utils:48] Epoch: [35], Info: [{'loss': 0.0006118508734405451, 'mae': 0.4173676128142365, 'mse': 0.39425737510892617, 'click_loss': 31.689437232949697, 'CV': '0.00481', 'CV_turn': '0.01413', 'ctr': 2.432348103343353, 'len_tra': 5.66, 'R_tra': 13.767090264923379, 'ifeat_feat': 0.7782685512367491, 'NX_0_click_loss': 33.79479693188625, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01813', 'NX_0_ctr': 2.3470723974606518, 'NX_0_len_tra': 9.93, 'NX_0_R_tra': 23.306428906784273, 'NX_0_ifeat_feat': 0.7905337361530715, 'NX_10_click_loss': 32.39399967016373, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3384003478446718, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.384003478446715, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 21:14:06 utils:48] Epoch: [36], Info: [{'loss': 0.0006118588143995379, 'mae': 0.4143460358543282, 'mse': 0.3947422519720852, 'click_loss': 34.131623416480565, 'CV': '0.00391', 'CV_turn': '0.01224', 'ctr': 2.463565707165614, 'len_tra': 5.31, 'R_tra': 13.081533905049412, 'ifeat_feat': 0.7702448210922788, 'NX_0_click_loss': 36.250397333753874, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01638', 'NX_0_ctr': 2.375833428430778, 'NX_0_len_tra': 10.075, 'NX_0_R_tra': 23.93652179144009, 'NX_0_ifeat_feat': 0.7861042183622828, 'NX_10_click_loss': 35.03153889402259, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.410246881807984, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.10246881807984, 'NX_10_ifeat_feat': 0.7515}]
[I 221224 21:20:40 utils:48] Epoch: [37], Info: [{'loss': 0.0006118558830290237, 'mae': 0.4172597554393396, 'mse': 0.3938727377661208, 'click_loss': 30.480445964348018, 'CV': '0.00481', 'CV_turn': '0.01480', 'ctr': 2.4345088593685746, 'len_tra': 5.405, 'R_tra': 13.158520384887147, 'ifeat_feat': 0.7835337650323775, 'NX_0_click_loss': 32.085915554055696, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01934', 'NX_0_ctr': 2.288239890915812, 'NX_0_len_tra': 9.305, 'NX_0_R_tra': 21.29207218497163, 'NX_0_ifeat_feat': 0.7882858678130038, 'NX_10_click_loss': 31.126259203097366, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.342249030253403, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.422490302534033, 'NX_10_ifeat_feat': 0.7535}]
[I 221224 21:27:30 utils:48] Epoch: [38], Info: [{'loss': 0.0006118588016136656, 'mae': 0.4147075926212229, 'mse': 0.394606337268546, 'click_loss': 31.536973238558772, 'CV': '0.00421', 'CV_turn': '0.01249', 'ctr': 2.4699122541336433, 'len_tra': 5.605, 'R_tra': 13.843858184419071, 'ifeat_feat': 0.7930419268510259, 'NX_0_click_loss': 33.36163054104536, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01797', 'NX_0_ctr': 2.3082076915194865, 'NX_0_len_tra': 9.74, 'NX_0_R_tra': 22.4819429153998, 'NX_0_ifeat_feat': 0.7915811088295688, 'NX_10_click_loss': 32.192500561586506, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.336839431635039, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.36839431635039, 'NX_10_ifeat_feat': 0.747}]
[I 221224 21:34:09 utils:48] Epoch: [39], Info: [{'loss': 0.0006118602873244146, 'mae': 0.41567976567485143, 'mse': 0.39415984992510733, 'click_loss': 31.893886332122232, 'CV': '0.00451', 'CV_turn': '0.01348', 'ctr': 2.518997739790278, 'len_tra': 5.565, 'R_tra': 14.018222421932899, 'ifeat_feat': 0.8041329739442947, 'NX_0_click_loss': 34.02524046942009, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01688', 'NX_0_ctr': 2.36164000828468, 'NX_0_len_tra': 9.775, 'NX_0_R_tra': 23.08503108098275, 'NX_0_ifeat_feat': 0.8005115089514067, 'NX_10_click_loss': 32.60125137120837, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.397264511886795, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.97264511886795, 'NX_10_ifeat_feat': 0.758}]
[I 221224 21:41:52 utils:48] Epoch: [40], Info: [{'loss': 0.0006118677084292473, 'mae': 0.41559977890666155, 'mse': 0.3945844552441824, 'click_loss': 30.984881473140735, 'CV': '0.00481', 'CV_turn': '0.01444', 'ctr': 2.431078772891462, 'len_tra': 5.54, 'R_tra': 13.468176401818699, 'ifeat_feat': 0.7806859205776173, 'NX_0_click_loss': 33.03193824636839, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01716', 'NX_0_ctr': 2.342708622959995, 'NX_0_len_tra': 9.905, 'NX_0_R_tra': 23.20452891041875, 'NX_0_ifeat_feat': 0.790005047955578, 'NX_10_click_loss': 31.70904837040265, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.394708823245323, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.94708823245323, 'NX_10_ifeat_feat': 0.7465}]
[I 221224 21:53:29 utils:48] Epoch: [41], Info: [{'loss': 0.0006118629474993473, 'mae': 0.41554390761941407, 'mse': 0.3945646116085766, 'click_loss': 32.77548218861734, 'CV': '0.00481', 'CV_turn': '0.01536', 'ctr': 2.4929795218437967, 'len_tra': 5.21, 'R_tra': 12.98842330880618, 'ifeat_feat': 0.789827255278311, 'NX_0_click_loss': 34.96180500694017, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01823', 'NX_0_ctr': 2.3191483705846303, 'NX_0_len_tra': 10.15, 'NX_0_R_tra': 23.539355961433998, 'NX_0_ifeat_feat': 0.7945812807881774, 'NX_10_click_loss': 33.56996735831577, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.3917639634259675, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.917639634259675, 'NX_10_ifeat_feat': 0.7505}]
[I 221224 22:05:06 utils:48] Epoch: [42], Info: [{'loss': 0.0006118529833377914, 'mae': 0.41926456569678705, 'mse': 0.39445691106882946, 'click_loss': 29.135047681790905, 'CV': '0.00481', 'CV_turn': '0.01406', 'ctr': 2.4497174567900246, 'len_tra': 5.69, 'R_tra': 13.93889232913524, 'ifeat_feat': 0.7750439367311072, 'NX_0_click_loss': 30.59178370085076, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.02101', 'NX_0_ctr': 2.3466111125088576, 'NX_0_len_tra': 8.805, 'NX_0_R_tra': 20.66191084564049, 'NX_0_ifeat_feat': 0.7910278250993753, 'NX_10_click_loss': 29.841513397892623, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.412094349583312, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.120943495833117, 'NX_10_ifeat_feat': 0.748}]
[I 221224 22:11:39 utils:48] Epoch: [43], Info: [{'loss': 0.0006118545865092288, 'mae': 0.4160099485754021, 'mse': 0.3942895345833604, 'click_loss': 33.027569615912, 'CV': '0.00451', 'CV_turn': '0.01385', 'ctr': 2.5724522432071857, 'len_tra': 5.415, 'R_tra': 13.92982889696691, 'ifeat_feat': 0.7617728531855956, 'NX_0_click_loss': 35.009886691238485, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01709', 'NX_0_ctr': 2.3523413732870613, 'NX_0_len_tra': 9.945, 'NX_0_R_tra': 23.394034957339823, 'NX_0_ifeat_feat': 0.7948717948717948, 'NX_10_click_loss': 33.78137758470763, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.4046483156799257, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.04648315679926, 'NX_10_ifeat_feat': 0.752}]
[I 221224 22:18:29 utils:48] Epoch: [44], Info: [{'loss': 0.0006118616497903901, 'mae': 0.41447591819480817, 'mse': 0.39434380324169716, 'click_loss': 32.56927103442056, 'CV': '0.00481', 'CV_turn': '0.01512', 'ctr': 2.6016873799123523, 'len_tra': 5.29, 'R_tra': 13.762926239736343, 'ifeat_feat': 0.7901701323251418, 'NX_0_click_loss': 34.82388098587999, 'NX_0_CV': '0.01112', 'NX_0_CV_turn': '0.01711', 'NX_0_ctr': 2.338647412689422, 'NX_0_len_tra': 10.815, 'NX_0_R_tra': 25.2924717682361, 'NX_0_ifeat_feat': 0.7868700878409616, 'NX_10_click_loss': 33.21889281454976, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.3686204403966467, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.686204403966467, 'NX_10_ifeat_feat': 0.751}]
[I 221224 22:25:10 utils:48] Epoch: [45], Info: [{'loss': 0.0006118481126529744, 'mae': 0.41539466150822124, 'mse': 0.39455526436019334, 'click_loss': 33.278233179187794, 'CV': '0.00481', 'CV_turn': '0.01356', 'ctr': 2.4122535287226246, 'len_tra': 5.9, 'R_tra': 14.232295819463484, 'ifeat_feat': 0.7610169491525424, 'NX_0_click_loss': 35.378267619290654, 'NX_0_CV': '0.01052', 'NX_0_CV_turn': '0.01825', 'NX_0_ctr': 2.3626745310829596, 'NX_0_len_tra': 9.59, 'NX_0_R_tra': 22.65804875308558, 'NX_0_ifeat_feat': 0.7971845672575599, 'NX_10_click_loss': 34.07242321993412, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.390906266465775, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.90906266465775, 'NX_10_ifeat_feat': 0.7515}]
[I 221224 22:32:07 utils:48] Epoch: [46], Info: [{'loss': 0.000611859078117667, 'mae': 0.41989338183687025, 'mse': 0.3945710137946279, 'click_loss': 29.5510400684695, 'CV': '0.00481', 'CV_turn': '0.01439', 'ctr': 2.4846466313240914, 'len_tra': 5.56, 'R_tra': 13.814635270161949, 'ifeat_feat': 0.7877697841726619, 'NX_0_click_loss': 31.27738808383929, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01821', 'NX_0_ctr': 2.3389617452922726, 'NX_0_len_tra': 9.885, 'NX_0_R_tra': 23.120636852214115, 'NX_0_ifeat_feat': 0.7926150733434497, 'NX_10_click_loss': 30.174109275381586, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.4005414863038004, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.005414863038006, 'NX_10_ifeat_feat': 0.755}]
[I 221224 22:38:56 utils:48] Epoch: [47], Info: [{'loss': 0.0006118551354835934, 'mae': 0.4146787330415524, 'mse': 0.39472587153130184, 'click_loss': 33.62897113196227, 'CV': '0.00421', 'CV_turn': '0.01283', 'ctr': 2.52759877941114, 'len_tra': 5.455, 'R_tra': 13.788051341687767, 'ifeat_feat': 0.7855178735105408, 'NX_0_click_loss': 35.93859119646775, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01744', 'NX_0_ctr': 2.3834350995361357, 'NX_0_len_tra': 10.32, 'NX_0_R_tra': 24.59705022721292, 'NX_0_ifeat_feat': 0.7974806201550387, 'NX_10_click_loss': 34.41782886187382, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.394573477428727, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.94573477428727, 'NX_10_ifeat_feat': 0.759}]
[I 221224 22:45:36 utils:48] Epoch: [48], Info: [{'loss': 0.0006118476839076677, 'mae': 0.4187921586034884, 'mse': 0.39495491353779566, 'click_loss': 28.99335467366333, 'CV': '0.00481', 'CV_turn': '0.01239', 'ctr': 2.4934616122447704, 'len_tra': 6.455, 'R_tra': 16.095294707039994, 'ifeat_feat': 0.7784663051897753, 'NX_0_click_loss': 30.459164258041906, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01821', 'NX_0_ctr': 2.301909286362991, 'NX_0_len_tra': 9.06, 'NX_0_R_tra': 20.8552981344487, 'NX_0_ifeat_feat': 0.7919426048565121, 'NX_10_click_loss': 29.560517548112, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.356454105881731, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.564541058817312, 'NX_10_ifeat_feat': 0.7455}]
[I 221224 22:52:27 utils:48] Epoch: [49], Info: [{'loss': 0.0006118617757274268, 'mae': 0.41615971989250433, 'mse': 0.39429815299805504, 'click_loss': 30.93137417046625, 'CV': '0.00481', 'CV_turn': '0.01384', 'ctr': 2.4199406598344266, 'len_tra': 5.78, 'R_tra': 13.987257013842987, 'ifeat_feat': 0.7820069204152249, 'NX_0_click_loss': 32.835683056595215, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01673', 'NX_0_ctr': 2.2758377010324153, 'NX_0_len_tra': 9.565, 'NX_0_R_tra': 21.768387610375054, 'NX_0_ifeat_feat': 0.792472556194459, 'NX_10_click_loss': 31.72034390862565, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.40450524647816, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.0450524647816, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 22:59:10 utils:48] Epoch: [50], Info: [{'loss': 0.000611857087850141, 'mae': 0.41501144241535054, 'mse': 0.3944917817358792, 'click_loss': 32.57407494654522, 'CV': '0.00421', 'CV_turn': '0.01323', 'ctr': 2.476998060002231, 'len_tra': 5.29, 'R_tra': 13.103319737411802, 'ifeat_feat': 0.776937618147448, 'NX_0_click_loss': 34.4291047560302, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01759', 'NX_0_ctr': 2.3514056157687038, 'NX_0_len_tra': 9.665, 'NX_0_R_tra': 22.72633527640452, 'NX_0_ifeat_feat': 0.793585100879462, 'NX_10_click_loss': 33.41193468869758, 'NX_10_CV': '0.00601', 'NX_10_CV_turn': '0.01000', 'NX_10_ctr': 2.4266552163465454, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.26655216346545, 'NX_10_ifeat_feat': 0.7495}]
[I 221224 23:05:58 utils:48] Epoch: [51], Info: [{'loss': 0.0006118438935910057, 'mae': 0.41378096757685545, 'mse': 0.39505110418385664, 'click_loss': 33.183624483331066, 'CV': '0.00451', 'CV_turn': '0.01348', 'ctr': 2.5707528934304498, 'len_tra': 5.565, 'R_tra': 14.306239851940452, 'ifeat_feat': 0.7672955974842768, 'NX_0_click_loss': 35.09470290070282, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01696', 'NX_0_ctr': 2.347909537968726, 'NX_0_len_tra': 9.73, 'NX_0_R_tra': 22.845159804435703, 'NX_0_ifeat_feat': 0.7923946557040082, 'NX_10_click_loss': 33.92658754782256, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.405757214112868, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.057572141128677, 'NX_10_ifeat_feat': 0.757}]
[I 221224 23:12:48 utils:48] Epoch: [52], Info: [{'loss': 0.0006118566228591695, 'mae': 0.4173729591331935, 'mse': 0.39429412156360893, 'click_loss': 30.45953461795266, 'CV': '0.00451', 'CV_turn': '0.01307', 'ctr': 2.5293642414109327, 'len_tra': 5.74, 'R_tra': 14.518550745698754, 'ifeat_feat': 0.7874564459930313, 'NX_0_click_loss': 32.19512919620597, 'NX_0_CV': '0.01022', 'NX_0_CV_turn': '0.01712', 'NX_0_ctr': 2.3642527852981927, 'NX_0_len_tra': 9.93, 'NX_0_R_tra': 23.477030158011054, 'NX_0_ifeat_feat': 0.7809667673716012, 'NX_10_click_loss': 31.103047816695074, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.423657537878922, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.236575378789215, 'NX_10_ifeat_feat': 0.7545}]
[I 221224 23:19:51 utils:48] Epoch: [53], Info: [{'loss': 0.0006118475786810804, 'mae': 0.4185036286424633, 'mse': 0.39440405224528646, 'click_loss': 32.27533284462464, 'CV': '0.00481', 'CV_turn': '0.01487', 'ctr': 2.429014798225016, 'len_tra': 5.38, 'R_tra': 13.068099614450585, 'ifeat_feat': 0.7946096654275093, 'NX_0_click_loss': 34.52976728089091, 'NX_0_CV': '0.00992', 'NX_0_CV_turn': '0.01680', 'NX_0_ctr': 2.3589139079013783, 'NX_0_len_tra': 9.82, 'NX_0_R_tra': 23.16453457559153, 'NX_0_ifeat_feat': 0.790224032586558, 'NX_10_click_loss': 33.087696980541764, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.344816049641143, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.44816049641143, 'NX_10_ifeat_feat': 0.7575}]
[I 221224 23:26:55 utils:48] Epoch: [54], Info: [{'loss': 0.0006118573044679326, 'mae': 0.41430335824794123, 'mse': 0.3945840359467739, 'click_loss': 32.17067872060214, 'CV': '0.00451', 'CV_turn': '0.01330', 'ctr': 2.421292771879878, 'len_tra': 5.64, 'R_tra': 13.656091233402513, 'ifeat_feat': 0.7650709219858156, 'NX_0_click_loss': 34.02826216406144, 'NX_0_CV': '0.01082', 'NX_0_CV_turn': '0.01824', 'NX_0_ctr': 2.2611482620168246, 'NX_0_len_tra': 9.87, 'NX_0_R_tra': 22.31753334610606, 'NX_0_ifeat_feat': 0.7887537993920972, 'NX_10_click_loss': 33.022427054174464, 'NX_10_CV': '0.00541', 'NX_10_CV_turn': '0.00900', 'NX_10_ctr': 2.4175943687039205, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.175943687039208, 'NX_10_ifeat_feat': 0.7525}]
[I 221224 23:33:42 utils:48] Epoch: [55], Info: [{'loss': 0.0006118557849088699, 'mae': 0.41180126952326573, 'mse': 0.39577162874048116, 'click_loss': 35.86156208300148, 'CV': '0.00421', 'CV_turn': '0.01355', 'ctr': 2.5149720722763593, 'len_tra': 5.165, 'R_tra': 12.989830753307396, 'ifeat_feat': 0.7831558567279767, 'NX_0_click_loss': 37.95878195426836, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01599', 'NX_0_ctr': 2.34501434085208, 'NX_0_len_tra': 10.005, 'NX_0_R_tra': 23.461868480225057, 'NX_0_ifeat_feat': 0.7891054472763618, 'NX_10_click_loss': 36.81257389344747, 'NX_10_CV': '0.00481', 'NX_10_CV_turn': '0.00800', 'NX_10_ctr': 2.43307130708274, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.3307130708274, 'NX_10_ifeat_feat': 0.7595}]
[I 221224 23:40:29 utils:48] Epoch: [56], Info: [{'loss': 0.0006118502943661061, 'mae': 0.4162560440449195, 'mse': 0.3940592393648571, 'click_loss': 30.331422570516626, 'CV': '0.00481', 'CV_turn': '0.01417', 'ctr': 2.4068261489310885, 'len_tra': 5.645, 'R_tra': 13.586533610715994, 'ifeat_feat': 0.7829937998228521, 'NX_0_click_loss': 32.083278446705435, 'NX_0_CV': '0.00962', 'NX_0_CV_turn': '0.01716', 'NX_0_ctr': 2.3752504193780464, 'NX_0_len_tra': 9.325, 'NX_0_R_tra': 22.14921016070028, 'NX_0_ifeat_feat': 0.7833780160857908, 'NX_10_click_loss': 31.0961022974251, 'NX_10_CV': '0.00571', 'NX_10_CV_turn': '0.00950', 'NX_10_ctr': 2.3813627754448334, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.813627754448333, 'NX_10_ifeat_feat': 0.757}]
[I 221224 23:47:00 utils:48] Epoch: [57], Info: [{'loss': 0.0006118585826841425, 'mae': 0.4144851371294009, 'mse': 0.3943675485518565, 'click_loss': 33.9512252197612, 'CV': '0.00391', 'CV_turn': '0.01208', 'ctr': 2.360058571038239, 'len_tra': 5.38, 'R_tra': 12.697115112185724, 'ifeat_feat': 0.79182156133829, 'NX_0_click_loss': 36.00305109182292, 'NX_0_CV': '0.00932', 'NX_0_CV_turn': '0.01706', 'NX_0_ctr': 2.391455928566844, 'NX_0_len_tra': 9.085, 'NX_0_R_tra': 21.726377111029777, 'NX_0_ifeat_feat': 0.782608695652174, 'NX_10_click_loss': 34.92975245270431, 'NX_10_CV': '0.00511', 'NX_10_CV_turn': '0.00850', 'NX_10_ctr': 2.375460740897044, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.754607408970443, 'NX_10_ifeat_feat': 0.7475}]
