[I 221225 13:34:03 DeepFM-IPS-pairwise:163] {
      "resume": false,
      "env": "KuaishouEnv-v0",
      "is_softmax": true,
      "num_trajectory": 200,
      "force_length": 10,
      "epsilon": 0,
      "top_rate": 0.8,
      "l2_reg_dnn": 0.1,
      "feature_dim": 16,
      "entity_dim": 16,
      "user_model_name": "DeepFM-IPS-pairwise",
      "dnn": [
        64,
        64
      ],
      "batch_size": 2048,
      "epoch": 200,
      "cuda": 1,
      "leave_threshold": 0.0,
      "num_leave_compute": 1,
      "message": "IPS1"
    }
[I 221225 14:38:45 utils:48] Epoch: [20], Info: [{'loss': 8.953799496658904e-07, 'mae': 0.8119710366294506, 'mse': 1.0849565814106974, 'click_loss': 6.933809921847763, 'CV': '0.17463', 'CV_turn': '0.41980', 'ctr': 1.5851175110768954, 'len_tra': 6.92, 'R_tra': 10.969013176652116, 'ifeat_feat': 0.833092485549133, 'NX_0_click_loss': 7.005021294025444, 'NX_0_CV': '0.18094', 'NX_0_CV_turn': '0.41748', 'NX_0_ctr': 1.573803715513165, 'NX_0_len_tra': 7.21, 'NX_0_R_tra': 11.34712478884992, 'NX_0_ifeat_feat': 0.8668515950069348, 'NX_10_click_loss': 6.989601760722257, 'NX_10_CV': '0.22062', 'NX_10_CV_turn': '0.36700', 'NX_10_ctr': 1.5777353683482171, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.777353683482172, 'NX_10_ifeat_feat': 0.847}]
[I 221225 14:41:47 utils:48] Epoch: [21], Info: [{'loss': 8.956719455851491e-07, 'mae': 0.8212346251842904, 'mse': 1.0996121454444883, 'click_loss': 7.352476003828699, 'CV': '0.16892', 'CV_turn': '0.38153', 'ctr': 1.696894793678696, 'len_tra': 7.365, 'R_tra': 12.497630155443597, 'ifeat_feat': 0.846571622539036, 'NX_0_click_loss': 7.35575925138715, 'NX_0_CV': '0.17253', 'NX_0_CV_turn': '0.38241', 'NX_0_ctr': 1.5996397137477303, 'NX_0_len_tra': 7.505, 'NX_0_R_tra': 12.005296051676716, 'NX_0_ifeat_feat': 0.8534310459693538, 'NX_10_click_loss': 7.412410773926952, 'NX_10_CV': '0.19717', 'NX_10_CV_turn': '0.32800', 'NX_10_ctr': 1.6763763272106287, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.76376327210629, 'NX_10_ifeat_feat': 0.846}]
[I 221225 14:44:42 utils:48] Epoch: [22], Info: [{'loss': 8.952188243154818e-07, 'mae': 0.8214137902998743, 'mse': 1.0996844791949263, 'click_loss': 7.406142499777425, 'CV': '0.16231', 'CV_turn': '0.35644', 'ctr': 1.699421570206694, 'len_tra': 7.575, 'R_tra': 12.873118394315707, 'ifeat_feat': 0.8257425742574257, 'NX_0_click_loss': 7.5958663418485575, 'NX_0_CV': '0.17163', 'NX_0_CV_turn': '0.36673', 'NX_0_ctr': 1.7232338541111054, 'NX_0_len_tra': 7.785, 'NX_0_R_tra': 13.415375554254956, 'NX_0_ifeat_feat': 0.8477842003853564, 'NX_10_click_loss': 7.483100954810119, 'NX_10_CV': '0.19146', 'NX_10_CV_turn': '0.31850', 'NX_10_ctr': 1.6996092679891381, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.99609267989138, 'NX_10_ifeat_feat': 0.847}]
[I 221225 14:47:42 utils:48] Epoch: [23], Info: [{'loss': 8.964351081250934e-07, 'mae': 0.8040828455384069, 'mse': 1.0687336864702999, 'click_loss': 8.026057221747209, 'CV': '0.11632', 'CV_turn': '0.24968', 'ctr': 1.8518899784664846, 'len_tra': 7.75, 'R_tra': 14.352147333115257, 'ifeat_feat': 0.8109677419354838, 'NX_0_click_loss': 8.27151125921559, 'NX_0_CV': '0.12864', 'NX_0_CV_turn': '0.27937', 'NX_0_ctr': 1.8961869171950954, 'NX_0_len_tra': 7.66, 'NX_0_R_tra': 14.52479178571443, 'NX_0_ifeat_feat': 0.8322454308093995, 'NX_10_click_loss': 8.270802603299162, 'NX_10_CV': '0.14998', 'NX_10_CV_turn': '0.24950', 'NX_10_ctr': 1.8433122809477132, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 18.43312280947713, 'NX_10_ifeat_feat': 0.8315}]
[I 221225 14:50:39 utils:48] Epoch: [24], Info: [{'loss': 8.960608843086708e-07, 'mae': 0.809653616609413, 'mse': 1.0785726929116672, 'click_loss': 7.932957510096137, 'CV': '0.13466', 'CV_turn': '0.26875', 'ctr': 1.893278009987709, 'len_tra': 8.335, 'R_tra': 15.780472213247554, 'ifeat_feat': 0.8350329934013198, 'NX_0_click_loss': 8.07959742861047, 'NX_0_CV': '0.14247', 'NX_0_CV_turn': '0.29755', 'NX_0_ctr': 1.7816957570505914, 'NX_0_len_tra': 7.965, 'NX_0_R_tra': 14.19120670490796, 'NX_0_ifeat_feat': 0.8367859384808537, 'NX_10_click_loss': 8.04356202249755, 'NX_10_CV': '0.15359', 'NX_10_CV_turn': '0.25550', 'NX_10_ctr': 1.8043267711900666, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 18.04326771190067, 'NX_10_ifeat_feat': 0.835}]
[I 221225 14:53:43 utils:48] Epoch: [25], Info: [{'loss': 8.97228173208383e-07, 'mae': 0.8015901003503886, 'mse': 1.069410283102462, 'click_loss': 6.188702400311054, 'CV': '0.21130', 'CV_turn': '0.53664', 'ctr': 1.4618783178200139, 'len_tra': 6.55, 'R_tra': 9.57530298172109, 'ifeat_feat': 0.8526717557251908, 'NX_0_click_loss': 6.112389809906885, 'NX_0_CV': '0.21341', 'NX_0_CV_turn': '0.53064', 'NX_0_ctr': 1.4468205777231686, 'NX_0_len_tra': 6.69, 'NX_0_R_tra': 9.679229664967998, 'NX_0_ifeat_feat': 0.8445440956651719, 'NX_10_click_loss': 6.053212267877508, 'NX_10_CV': '0.26661', 'NX_10_CV_turn': '0.44350', 'NX_10_ctr': 1.4079302546996162, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.079302546996162, 'NX_10_ifeat_feat': 0.8475}]
[I 221225 14:56:43 utils:48] Epoch: [26], Info: [{'loss': 9.016447466295357e-07, 'mae': 0.814624329417105, 'mse': 1.0885027219702659, 'click_loss': 7.371551678660941, 'CV': '0.16952', 'CV_turn': '0.37802', 'ctr': 1.6661111152340506, 'len_tra': 7.46, 'R_tra': 12.429188919646016, 'ifeat_feat': 0.8518766756032171, 'NX_0_click_loss': 7.401941386785839, 'NX_0_CV': '0.17674', 'NX_0_CV_turn': '0.35854', 'NX_0_ctr': 1.6581982349233824, 'NX_0_len_tra': 8.2, 'NX_0_R_tra': 13.597225526371735, 'NX_0_ifeat_feat': 0.8463414634146341, 'NX_10_click_loss': 7.302602919258412, 'NX_10_CV': '0.19537', 'NX_10_CV_turn': '0.32500', 'NX_10_ctr': 1.6086173981802951, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.08617398180295, 'NX_10_ifeat_feat': 0.857}]
[I 221225 14:59:43 utils:48] Epoch: [27], Info: [{'loss': 8.964280400978369e-07, 'mae': 0.8104917475306943, 'mse': 1.083325270705518, 'click_loss': 6.61262474765849, 'CV': '0.19206', 'CV_turn': '0.48263', 'ctr': 1.5208046738464536, 'len_tra': 6.62, 'R_tra': 10.067726940863523, 'ifeat_feat': 0.8580060422960725, 'NX_0_click_loss': 6.535492162419373, 'NX_0_CV': '0.18515', 'NX_0_CV_turn': '0.48889', 'NX_0_ctr': 1.4799497153443588, 'NX_0_len_tra': 6.3, 'NX_0_R_tra': 9.323683206669461, 'NX_0_ifeat_feat': 0.846031746031746, 'NX_10_click_loss': 6.647138212288901, 'NX_10_CV': '0.24436', 'NX_10_CV_turn': '0.40650', 'NX_10_ctr': 1.551764016713187, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.51764016713187, 'NX_10_ifeat_feat': 0.8695}]
[I 221225 15:02:44 utils:48] Epoch: [28], Info: [{'loss': 8.980645494148921e-07, 'mae': 0.8750008690030326, 'mse': 1.162225063230962, 'click_loss': 22.567622382787672, 'CV': '0.00601', 'CV_turn': '0.01679', 'ctr': 2.475474265773537, 'len_tra': 5.955, 'R_tra': 14.741449252681413, 'ifeat_feat': 0.7665827036104114, 'NX_0_click_loss': 23.65787239515132, 'NX_0_CV': '0.01383', 'NX_0_CV_turn': '0.02526', 'NX_0_ctr': 2.3658345789701154, 'NX_0_len_tra': 9.105, 'NX_0_R_tra': 21.5409238415229, 'NX_0_ifeat_feat': 0.7880285557386052, 'NX_10_click_loss': 22.874507709884124, 'NX_10_CV': '0.00691', 'NX_10_CV_turn': '0.01150', 'NX_10_ctr': 2.311471637153086, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.114716371530857, 'NX_10_ifeat_feat': 0.753}]
[I 221225 15:06:00 utils:48] Epoch: [29], Info: [{'loss': 8.982630967019363e-07, 'mae': 0.8121286950429376, 'mse': 1.084713443061527, 'click_loss': 7.150567081664763, 'CV': '0.17223', 'CV_turn': '0.39627', 'ctr': 1.5814313320114324, 'len_tra': 7.23, 'R_tra': 11.433748530442656, 'ifeat_feat': 0.8409405255878285, 'NX_0_click_loss': 7.2175190402910925, 'NX_0_CV': '0.16171', 'NX_0_CV_turn': '0.42196', 'NX_0_ctr': 1.5778632080752457, 'NX_0_len_tra': 6.375, 'NX_0_R_tra': 10.05887795147969, 'NX_0_ifeat_feat': 0.8627450980392157, 'NX_10_click_loss': 7.27606339717815, 'NX_10_CV': '0.20890', 'NX_10_CV_turn': '0.34750', 'NX_10_ctr': 1.6532209760041028, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.532209760041027, 'NX_10_ifeat_feat': 0.8475}]
[I 221225 15:09:19 utils:48] Epoch: [30], Info: [{'loss': 8.991924527366769e-07, 'mae': 0.8138708707632774, 'mse': 1.0901329635497237, 'click_loss': 5.977323641057733, 'CV': '0.21761', 'CV_turn': '0.54807', 'ctr': 1.4451528127358828, 'len_tra': 6.605, 'R_tra': 9.545234328120506, 'ifeat_feat': 0.8773656320968963, 'NX_0_click_loss': 5.929991652199017, 'NX_0_CV': '0.20499', 'NX_0_CV_turn': '0.55673', 'NX_0_ctr': 1.4353687215944297, 'NX_0_len_tra': 6.125, 'NX_0_R_tra': 8.791633419765882, 'NX_0_ifeat_feat': 0.8555102040816327, 'NX_10_click_loss': 5.972536905824324, 'NX_10_CV': '0.27683', 'NX_10_CV_turn': '0.46050', 'NX_10_ctr': 1.4331000770918416, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.331000770918415, 'NX_10_ifeat_feat': 0.872}]
[I 221225 15:12:34 utils:48] Epoch: [31], Info: [{'loss': 8.942843101595083e-07, 'mae': 0.8063771827787306, 'mse': 1.077300445069881, 'click_loss': 6.228533386825699, 'CV': '0.20890', 'CV_turn': '0.50953', 'ctr': 1.581152989359081, 'len_tra': 6.82, 'R_tra': 10.783463387428933, 'ifeat_feat': 0.8511730205278593, 'NX_0_click_loss': 6.193067422665523, 'NX_0_CV': '0.22843', 'NX_0_CV_turn': '0.52632', 'NX_0_ctr': 1.473824583063632, 'NX_0_len_tra': 7.22, 'NX_0_R_tra': 10.641013489719423, 'NX_0_ifeat_feat': 0.871191135734072, 'NX_10_click_loss': 6.170805210198799, 'NX_10_CV': '0.27021', 'NX_10_CV_turn': '0.44950', 'NX_10_ctr': 1.4443454025644384, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.443454025644385, 'NX_10_ifeat_feat': 0.86}]
[I 221225 15:16:00 utils:48] Epoch: [32], Info: [{'loss': 8.958605254212289e-07, 'mae': 0.8198398782404761, 'mse': 1.0967483506861673, 'click_loss': 7.521576411203586, 'CV': '0.15540', 'CV_turn': '0.34216', 'ctr': 1.6955738148148465, 'len_tra': 7.555, 'R_tra': 12.810060170926166, 'ifeat_feat': 0.8252812706816678, 'NX_0_click_loss': 7.644961363397177, 'NX_0_CV': '0.15359', 'NX_0_CV_turn': '0.37299', 'NX_0_ctr': 1.7081141144844434, 'NX_0_len_tra': 6.85, 'NX_0_R_tra': 11.700581684218436, 'NX_0_ifeat_feat': 0.8379562043795621, 'NX_10_click_loss': 7.671354227179684, 'NX_10_CV': '0.18004', 'NX_10_CV_turn': '0.29950', 'NX_10_ctr': 1.7589367612544724, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 17.589367612544724, 'NX_10_ifeat_feat': 0.827}]
[I 221225 15:19:06 utils:48] Epoch: [33], Info: [{'loss': 9.025266364735189e-07, 'mae': 0.8273335006857507, 'mse': 1.1100113642445253, 'click_loss': 7.303799214647858, 'CV': '0.17133', 'CV_turn': '0.36917', 'ctr': 1.6770522906811403, 'len_tra': 7.72, 'R_tra': 12.946843684058404, 'ifeat_feat': 0.8458549222797928, 'NX_0_click_loss': 7.27450207140214, 'NX_0_CV': '0.17553', 'NX_0_CV_turn': '0.38446', 'NX_0_ctr': 1.5865788409113795, 'NX_0_len_tra': 7.595, 'NX_0_R_tra': 12.050066296721928, 'NX_0_ifeat_feat': 0.8545095457537853, 'NX_10_click_loss': 7.280765074871666, 'NX_10_CV': '0.20469', 'NX_10_CV_turn': '0.34050', 'NX_10_ctr': 1.6233178336845613, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.23317833684561, 'NX_10_ifeat_feat': 0.838}]
[I 221225 15:22:13 utils:48] Epoch: [34], Info: [{'loss': 8.970883929112099e-07, 'mae': 0.8219085900110972, 'mse': 1.1011422155256214, 'click_loss': 7.169510969948911, 'CV': '0.15900', 'CV_turn': '0.42456', 'ctr': 1.6310526926614184, 'len_tra': 6.23, 'R_tra': 10.161458275280635, 'ifeat_feat': 0.8643659711075441, 'NX_0_click_loss': 7.1585213140976425, 'NX_0_CV': '0.18064', 'NX_0_CV_turn': '0.41164', 'NX_0_ctr': 1.5725161729504364, 'NX_0_len_tra': 7.3, 'NX_0_R_tra': 11.479368062538185, 'NX_0_ifeat_feat': 0.8404109589041096, 'NX_10_click_loss': 7.196699217179658, 'NX_10_CV': '0.21130', 'NX_10_CV_turn': '0.35150', 'NX_10_ctr': 1.613147460916879, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.13147460916879, 'NX_10_ifeat_feat': 0.846}]
[I 221225 15:25:33 utils:48] Epoch: [35], Info: [{'loss': 8.952758831667142e-07, 'mae': 0.8182021870418151, 'mse': 1.0958111972291456, 'click_loss': 6.734844111210359, 'CV': '0.18846', 'CV_turn': '0.43877', 'ctr': 1.596472293082977, 'len_tra': 7.145, 'R_tra': 11.40679453407787, 'ifeat_feat': 0.8635409377186843, 'NX_0_click_loss': 6.778685973806914, 'NX_0_CV': '0.19958', 'NX_0_CV_turn': '0.45856', 'NX_0_ctr': 1.504259615626088, 'NX_0_len_tra': 7.24, 'NX_0_R_tra': 10.890839617132876, 'NX_0_ifeat_feat': 0.8494475138121547, 'NX_10_click_loss': 6.771839281582181, 'NX_10_CV': '0.22843', 'NX_10_CV_turn': '0.38000', 'NX_10_ctr': 1.5491061733000797, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.491061733000798, 'NX_10_ifeat_feat': 0.854}]
[I 221225 15:28:48 utils:48] Epoch: [36], Info: [{'loss': 8.94544545469439e-07, 'mae': 0.8256707002286149, 'mse': 1.1062926817928596, 'click_loss': 7.705385604022558, 'CV': '0.15630', 'CV_turn': '0.33291', 'ctr': 1.742205984566777, 'len_tra': 7.81, 'R_tra': 13.606628739466528, 'ifeat_feat': 0.8329065300896287, 'NX_0_click_loss': 7.781946553725324, 'NX_0_CV': '0.16141', 'NX_0_CV_turn': '0.34961', 'NX_0_ctr': 1.7496356284564485, 'NX_0_len_tra': 7.68, 'NX_0_R_tra': 13.437201626545525, 'NX_0_ifeat_feat': 0.8561197916666666, 'NX_10_click_loss': 7.671884276536152, 'NX_10_CV': '0.17944', 'NX_10_CV_turn': '0.29850', 'NX_10_ctr': 1.7048078859120976, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 17.048078859120977, 'NX_10_ifeat_feat': 0.8485}]
[I 221225 15:31:58 utils:48] Epoch: [37], Info: [{'loss': 8.965801134060037e-07, 'mae': 0.8274133239500506, 'mse': 1.1105086153462087, 'click_loss': 7.1511552664856, 'CV': '0.16922', 'CV_turn': '0.42267', 'ctr': 1.6509891692827912, 'len_tra': 6.66, 'R_tra': 10.995587867423389, 'ifeat_feat': 0.8633633633633634, 'NX_0_click_loss': 7.149188773680579, 'NX_0_CV': '0.19687', 'NX_0_CV_turn': '0.40683', 'NX_0_ctr': 1.5845711924315604, 'NX_0_len_tra': 8.05, 'NX_0_R_tra': 12.755798099074061, 'NX_0_ifeat_feat': 0.8608695652173913, 'NX_10_click_loss': 7.092008149974818, 'NX_10_CV': '0.20980', 'NX_10_CV_turn': '0.34900', 'NX_10_ctr': 1.5764467410974303, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.764467410974303, 'NX_10_ifeat_feat': 0.842}]
[I 221225 15:35:07 utils:48] Epoch: [38], Info: [{'loss': 9.021844714209823e-07, 'mae': 0.8260189700180901, 'mse': 1.1079066834820699, 'click_loss': 7.197154299065041, 'CV': '0.16381', 'CV_turn': '0.37024', 'ctr': 1.6331055633972251, 'len_tra': 7.36, 'R_tra': 12.019656946603577, 'ifeat_feat': 0.8383152173913043, 'NX_0_click_loss': 7.375715185295083, 'NX_0_CV': '0.20048', 'NX_0_CV_turn': '0.37620', 'NX_0_ctr': 1.6176854487208154, 'NX_0_len_tra': 8.865, 'NX_0_R_tra': 14.340781502910028, 'NX_0_ifeat_feat': 0.8448956570783982, 'NX_10_click_loss': 7.283599423980266, 'NX_10_CV': '0.20168', 'NX_10_CV_turn': '0.33550', 'NX_10_ctr': 1.640738778566876, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.40738778566876, 'NX_10_ifeat_feat': 0.8545}]
[I 221225 15:38:03 utils:48] Epoch: [39], Info: [{'loss': 8.982113924113175e-07, 'mae': 0.8082133418812716, 'mse': 1.0785057707660262, 'click_loss': 7.1364961598591155, 'CV': '0.17463', 'CV_turn': '0.43294', 'ctr': 1.644909646474849, 'len_tra': 6.71, 'R_tra': 11.037343727846237, 'ifeat_feat': 0.8621460506706409, 'NX_0_click_loss': 7.1648731240684445, 'NX_0_CV': '0.19206', 'NX_0_CV_turn': '0.43263', 'NX_0_ctr': 1.6238405539158758, 'NX_0_len_tra': 7.385, 'NX_0_R_tra': 11.992062490668744, 'NX_0_ifeat_feat': 0.8496953283683142, 'NX_10_click_loss': 7.062014256796416, 'NX_10_CV': '0.20709', 'NX_10_CV_turn': '0.34450', 'NX_10_ctr': 1.6028865605207063, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.028865605207063, 'NX_10_ifeat_feat': 0.8415}]
[I 221225 15:41:04 utils:48] Epoch: [40], Info: [{'loss': 8.938624769047313e-07, 'mae': 0.8255598641582017, 'mse': 1.1071464473156871, 'click_loss': 7.273267015423735, 'CV': '0.16832', 'CV_turn': '0.39858', 'ctr': 1.6947970242488533, 'len_tra': 7.025, 'R_tra': 11.905949095348195, 'ifeat_feat': 0.8384341637010676, 'NX_0_click_loss': 7.282717659199653, 'NX_0_CV': '0.18485', 'NX_0_CV_turn': '0.40275', 'NX_0_ctr': 1.6060751791500885, 'NX_0_len_tra': 7.635, 'NX_0_R_tra': 12.262383992810927, 'NX_0_ifeat_feat': 0.8650949574328749, 'NX_10_click_loss': 7.333100906481689, 'NX_10_CV': '0.20920', 'NX_10_CV_turn': '0.34800', 'NX_10_ctr': 1.6560937331818986, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.560937331818987, 'NX_10_ifeat_feat': 0.86}]
[I 221225 15:43:54 utils:48] Epoch: [41], Info: [{'loss': 8.957038272939276e-07, 'mae': 0.8108281901707591, 'mse': 1.084360313803121, 'click_loss': 6.287574033271935, 'CV': '0.19838', 'CV_turn': '0.53441', 'ctr': 1.4400505521113984, 'len_tra': 6.175, 'R_tra': 8.892312159287885, 'ifeat_feat': 0.8688259109311741, 'NX_0_click_loss': 6.264280488310084, 'NX_0_CV': '0.22002', 'NX_0_CV_turn': '0.50904', 'NX_0_ctr': 1.4151593063551748, 'NX_0_len_tra': 7.19, 'NX_0_R_tra': 10.174995412693706, 'NX_0_ifeat_feat': 0.8518776077885952, 'NX_10_click_loss': 6.237784273429786, 'NX_10_CV': '0.25609', 'NX_10_CV_turn': '0.42600', 'NX_10_ctr': 1.46944956819621, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.6944956819621, 'NX_10_ifeat_feat': 0.8665}]
[I 221225 15:47:05 utils:48] Epoch: [42], Info: [{'loss': 8.988415596839605e-07, 'mae': 0.8214888275897688, 'mse': 1.101810311829867, 'click_loss': 6.46646119891669, 'CV': '0.20198', 'CV_turn': '0.47932', 'ctr': 1.523444126844484, 'len_tra': 7.01, 'R_tra': 10.679343329179833, 'ifeat_feat': 0.8423680456490727, 'NX_0_click_loss': 6.531488144793469, 'NX_0_CV': '0.19778', 'NX_0_CV_turn': '0.47304', 'NX_0_ctr': 1.4958895801656107, 'NX_0_len_tra': 6.955, 'NX_0_R_tra': 10.403912030051822, 'NX_0_ifeat_feat': 0.8490294751976994, 'NX_10_click_loss': 6.507741875896047, 'NX_10_CV': '0.24617', 'NX_10_CV_turn': '0.40950', 'NX_10_ctr': 1.493744408735829, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.93744408735829, 'NX_10_ifeat_feat': 0.8375}]
[I 221225 15:50:06 utils:48] Epoch: [43], Info: [{'loss': 8.958841115110722e-07, 'mae': 0.8038588486412114, 'mse': 1.0773057899728027, 'click_loss': 2.497663828029959, 'CV': '0.31530', 'CV_turn': '0.76513', 'ctr': 1.0760268779167295, 'len_tra': 6.855, 'R_tra': 7.3761642481191805, 'ifeat_feat': 0.8227571115973742, 'NX_0_click_loss': 2.536318472383838, 'NX_0_CV': '0.33183', 'NX_0_CV_turn': '0.75204', 'NX_0_ctr': 1.0760866351230558, 'NX_0_len_tra': 7.34, 'NX_0_R_tra': 7.89847590180323, 'NX_0_ifeat_feat': 0.8392370572207084, 'NX_10_click_loss': 2.547138036512435, 'NX_10_CV': '0.42110', 'NX_10_CV_turn': '0.70050', 'NX_10_ctr': 1.0709150443753594, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.709150443753595, 'NX_10_ifeat_feat': 0.8385}]
[I 221225 15:53:20 utils:48] Epoch: [44], Info: [{'loss': 8.963176183394506e-07, 'mae': 0.8151722354290526, 'mse': 1.0844771982362382, 'click_loss': 8.98643960482873, 'CV': '0.08055', 'CV_turn': '0.15473', 'ctr': 2.143209724044268, 'len_tra': 8.66, 'R_tra': 18.56019621022336, 'ifeat_feat': 0.8071593533487298, 'NX_0_click_loss': 9.268475896168026, 'NX_0_CV': '0.09468', 'NX_0_CV_turn': '0.17270', 'NX_0_ctr': 2.018232665036717, 'NX_0_len_tra': 9.12, 'NX_0_R_tra': 18.406281905134858, 'NX_0_ifeat_feat': 0.8119517543859649, 'NX_10_click_loss': 9.089055833591154, 'NX_10_CV': '0.08897', 'NX_10_CV_turn': '0.14800', 'NX_10_ctr': 2.074571952117633, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 20.74571952117633, 'NX_10_ifeat_feat': 0.8195}]
[I 221225 15:56:29 utils:48] Epoch: [45], Info: [{'loss': 8.950512107891129e-07, 'mae': 0.8098232249659796, 'mse': 1.083116921004545, 'click_loss': 6.035956659225838, 'CV': '0.21310', 'CV_turn': '0.51752', 'ctr': 1.480451962665239, 'len_tra': 6.85, 'R_tra': 10.141095944256888, 'ifeat_feat': 0.8627737226277372, 'NX_0_click_loss': 6.057652826146193, 'NX_0_CV': '0.21551', 'NX_0_CV_turn': '0.56501', 'NX_0_ctr': 1.3873338325935551, 'NX_0_len_tra': 6.345, 'NX_0_R_tra': 8.802633167806107, 'NX_0_ifeat_feat': 0.8676122931442081, 'NX_10_click_loss': 6.049203830413595, 'NX_10_CV': '0.27051', 'NX_10_CV_turn': '0.45000', 'NX_10_ctr': 1.4085915377662328, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.085915377662326, 'NX_10_ifeat_feat': 0.86}]
[I 221225 15:59:38 utils:48] Epoch: [46], Info: [{'loss': 8.99158585856267e-07, 'mae': 0.8122560725404957, 'mse': 1.085446813150721, 'click_loss': 6.935026485431098, 'CV': '0.18124', 'CV_turn': '0.41992', 'ctr': 1.578362496771772, 'len_tra': 7.18, 'R_tra': 11.332642726821323, 'ifeat_feat': 0.866991643454039, 'NX_0_click_loss': 6.972039904300358, 'NX_0_CV': '0.18245', 'NX_0_CV_turn': '0.42928', 'NX_0_ctr': 1.563906621443334, 'NX_0_len_tra': 7.07, 'NX_0_R_tra': 11.05681981360437, 'NX_0_ifeat_feat': 0.8521923620933521, 'NX_10_click_loss': 7.006543528613366, 'NX_10_CV': '0.22393', 'NX_10_CV_turn': '0.37250', 'NX_10_ctr': 1.5341629843085247, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 15.341629843085247, 'NX_10_ifeat_feat': 0.8625}]
[I 221225 16:02:42 utils:48] Epoch: [47], Info: [{'loss': 8.947192478891453e-07, 'mae': 0.8083706216380725, 'mse': 1.0752207048093756, 'click_loss': 8.390022979361252, 'CV': '0.10670', 'CV_turn': '0.23890', 'ctr': 1.9255272117062578, 'len_tra': 7.43, 'R_tra': 14.306667182977497, 'ifeat_feat': 0.8277254374158816, 'NX_0_click_loss': 8.60294235479603, 'NX_0_CV': '0.13496', 'NX_0_CV_turn': '0.24972', 'NX_0_ctr': 1.8763135624968328, 'NX_0_len_tra': 8.99, 'NX_0_R_tra': 16.868058926846526, 'NX_0_ifeat_feat': 0.82146829810901, 'NX_10_click_loss': 8.437518713976782, 'NX_10_CV': '0.13345', 'NX_10_CV_turn': '0.22200', 'NX_10_ctr': 1.8881684711236182, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 18.881684711236183, 'NX_10_ifeat_feat': 0.8145}]
[I 221225 16:05:50 utils:48] Epoch: [48], Info: [{'loss': 8.952211366507263e-07, 'mae': 0.8149781276378216, 'mse': 1.0913844389944811, 'click_loss': 6.16912979514122, 'CV': '0.19116', 'CV_turn': '0.53580', 'ctr': 1.418007304803871, 'len_tra': 5.935, 'R_tra': 8.415873354010975, 'ifeat_feat': 0.8500421229991575, 'NX_0_click_loss': 6.292150797283994, 'NX_0_CV': '0.22002', 'NX_0_CV_turn': '0.50206', 'NX_0_ctr': 1.5255627732963597, 'NX_0_len_tra': 7.29, 'NX_0_R_tra': 11.121352617330462, 'NX_0_ifeat_feat': 0.8422496570644719, 'NX_10_click_loss': 6.2197579403669545, 'NX_10_CV': '0.25699', 'NX_10_CV_turn': '0.42750', 'NX_10_ctr': 1.470847633197994, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 14.708476331979941, 'NX_10_ifeat_feat': 0.86}]
[I 221225 16:09:13 utils:48] Epoch: [49], Info: [{'loss': 8.944242113889059e-07, 'mae': 0.8272072879363904, 'mse': 1.10917304958161, 'click_loss': 7.516449558058237, 'CV': '0.15359', 'CV_turn': '0.33117', 'ctr': 1.7367352529185207, 'len_tra': 7.715, 'R_tra': 13.398912476266387, 'ifeat_feat': 0.8528839922229423, 'NX_0_click_loss': 7.611149504425681, 'NX_0_CV': '0.16531', 'NX_0_CV_turn': '0.35971', 'NX_0_ctr': 1.7040142960038858, 'NX_0_len_tra': 7.645, 'NX_0_R_tra': 13.027189292949707, 'NX_0_ifeat_feat': 0.8332243296272073, 'NX_10_click_loss': 7.53971548619976, 'NX_10_CV': '0.18124', 'NX_10_CV_turn': '0.30150', 'NX_10_ctr': 1.699613404066474, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 16.99613404066474, 'NX_10_ifeat_feat': 0.8675}]
